step,loss,lr,tokens_per_sec
73400,1.067427,0.00029996,197566.00
73500,1.055175,0.00029996,197575.23
73600,1.066668,0.00029996,197586.57
73700,1.075071,0.00029996,197597.30
73800,1.124670,0.00029996,197607.29
73900,1.052347,0.00029996,197618.09
74000,1.076548,0.00029996,197626.74
74100,1.041374,0.00029996,197636.86
74200,1.105656,0.00029996,197645.23
74300,1.087438,0.00029996,197652.08
74400,1.074563,0.00029996,197664.74
74500,1.067176,0.00029996,197673.76
74600,1.085617,0.00029996,197681.19
74700,1.143499,0.00029996,197689.80
74800,1.171868,0.00029996,197699.45
74900,1.097239,0.00029996,197707.64
75000,1.024262,0.00029996,197718.02
75100,1.100443,0.00029996,197727.39
75200,1.061825,0.00029996,197737.28
75300,1.068967,0.00029996,197746.83
75400,0.984958,0.00029996,197753.82
75500,1.097938,0.00029996,197764.75
75600,1.083392,0.00029996,197774.91
75700,1.153551,0.00029996,197779.72
75800,1.098985,0.00029996,197784.75
75900,1.110106,0.00029996,197793.05
76000,1.091121,0.00029996,197801.18
76100,1.108270,0.00029996,197811.65
76200,1.087846,0.00029996,197819.20
76300,1.128577,0.00029996,197830.25
76400,1.103238,0.00029996,197838.75
76500,1.067675,0.00029996,197844.63
76600,1.078040,0.00029996,197851.96
76700,1.079907,0.00029996,197862.06
76800,1.062147,0.00029996,197873.97
76900,1.092429,0.00029996,197887.49
77000,1.025738,0.00029996,197902.39
77100,1.059374,0.00029996,197912.40
77200,1.068732,0.00029996,197923.72
77300,1.073209,0.00029996,197927.77
77400,1.034809,0.00029996,197931.50
77500,1.070052,0.00029996,197937.12
77600,1.081143,0.00029996,197944.45
77700,1.113304,0.00029996,197953.79
77800,1.064718,0.00029996,197963.12
77900,1.043562,0.00029996,197968.01
78000,1.102077,0.00029996,197974.19
78100,1.071405,0.00029996,197977.64
78200,1.114866,0.00029996,197977.16
78300,1.065712,0.00029996,197985.01
78400,1.035429,0.00029996,197992.23
78500,1.116060,0.00029996,197998.68
78600,1.074086,0.00029996,198002.80
78700,1.080271,0.00029996,198007.96
78800,1.078900,0.00029996,198016.13
78900,1.017730,0.00029996,198023.56
79000,1.103642,0.00029996,198033.61
79100,1.098218,0.00029996,198040.23
79200,1.101959,0.00029996,198047.17
79300,1.065313,0.00029996,198052.83
79400,1.077453,0.00029996,198059.79
79500,1.029668,0.00029996,198068.60
79600,1.119373,0.00029996,198074.27
79700,1.046222,0.00029996,198081.30
79800,1.108367,0.00029996,198087.85
79900,1.086244,0.00029996,198097.09
80000,1.123245,0.00029995,198106.12
80100,1.099502,0.00029995,198111.00
80200,1.094849,0.00029995,198118.39
80300,1.129116,0.00029995,198124.37
80400,1.081578,0.00029995,198135.33
80500,1.073356,0.00029995,198146.25
80600,1.161174,0.00029995,198148.90
80700,1.131938,0.00029995,198150.97
80800,1.074676,0.00029995,198160.60
80900,1.087631,0.00029995,198168.85
81000,1.085837,0.00029995,198168.97
81100,1.101526,0.00029995,198176.33
81200,1.032862,0.00029995,198180.56
81300,1.036845,0.00029995,198188.09
81400,1.084086,0.00029995,198195.41
81500,1.059803,0.00029995,198203.11
81600,1.054141,0.00029995,198211.14
81700,1.115092,0.00029995,198221.60
81800,1.077654,0.00029995,198234.67
81900,1.113514,0.00029995,198245.72
82000,1.072158,0.00029995,198253.92
82100,1.038524,0.00029995,198263.71
82200,1.135280,0.00029995,198270.61
82300,1.119094,0.00029995,198280.85
82400,1.094878,0.00029995,198290.46
82500,1.085141,0.00029995,198298.77
82600,1.085086,0.00029995,198309.35
82700,1.122834,0.00029995,198318.59
82800,1.013118,0.00029995,198322.63
82900,1.139024,0.00029995,198324.44
83000,1.132647,0.00029995,198333.35
83100,1.112651,0.00029995,198339.17
83200,1.082825,0.00029995,198347.30
83300,1.085480,0.00029995,198355.72
83400,1.110821,0.00029995,198360.82
83500,1.042763,0.00029995,198366.56
83600,1.076147,0.00029995,198370.45
83700,0.995975,0.00029995,198374.40
83800,1.047266,0.00029995,198383.77
83900,1.081203,0.00029995,198393.49
84000,1.091191,0.00029995,198400.99
84100,1.097434,0.00029995,198405.89
84200,1.060299,0.00029995,198412.11
84300,1.103777,0.00029995,198416.57
84400,1.083536,0.00029995,198419.98
84500,1.099589,0.00029995,198428.37
84600,1.126285,0.00029995,198437.72
84700,1.033552,0.00029995,198442.05
84800,1.086472,0.00029995,198447.35
84900,1.065552,0.00029995,198449.84
85000,1.118652,0.00029995,198455.64
85100,1.115843,0.00029995,198459.50
85200,1.077602,0.00029995,198467.03
85300,1.060489,0.00029995,198475.33
85400,1.071485,0.00029995,198484.84
85500,1.076398,0.00029995,198490.93
85600,1.091387,0.00029995,198496.79
85700,1.127207,0.00029995,198507.82
85800,1.091049,0.00029995,198515.44
85900,1.055591,0.00029995,198525.28
86000,1.083643,0.00029995,198533.91
86100,1.118658,0.00029995,198542.63
86200,1.074892,0.00029995,198550.24
86300,1.067339,0.00029995,198553.71
86400,1.053108,0.00029995,198559.41
86500,1.069210,0.00029995,198567.15
86600,1.098768,0.00029995,198573.99
86700,1.037515,0.00029995,198574.64
86800,1.063254,0.00029995,198576.71
86900,1.111360,0.00029995,198580.46
87000,1.125634,0.00029995,198585.44
87100,1.060328,0.00029995,198593.01
87200,1.150969,0.00029995,198600.01
87300,1.074815,0.00029995,198605.56
87400,1.033103,0.00029995,198610.13
87500,1.047332,0.00029995,198614.62
87600,1.139171,0.00029995,198621.50
87700,1.049028,0.00029995,198623.97
87800,1.134430,0.00029995,198634.22
87900,1.014153,0.00029995,198641.51
88000,1.074950,0.00029995,198646.13
88100,1.027298,0.00029995,198648.87
88200,1.070411,0.00029994,198653.55
88300,1.083006,0.00029994,198657.53
88400,1.046181,0.00029994,198657.39
88500,1.052054,0.00029994,198658.00
88600,1.131364,0.00029994,198661.56
88700,1.059527,0.00029994,198664.78
88800,1.080972,0.00029994,198669.03
88900,1.107612,0.00029994,198675.40
89000,1.031289,0.00029994,198680.20
89100,1.132612,0.00029994,198685.06
89200,1.088897,0.00029994,198686.37
89300,1.088038,0.00029994,198692.84
89400,1.090301,0.00029994,198696.70
89500,1.151476,0.00029994,198700.07
89600,1.085965,0.00029994,198709.26
89700,1.114070,0.00029994,198715.89
89800,1.072151,0.00029994,198720.46
89900,1.007028,0.00029994,198725.47
90000,1.029486,0.00029994,198731.35
90100,1.060436,0.00029994,198739.03
90200,1.132790,0.00029994,198744.88
90300,1.074146,0.00029994,198746.84
90400,1.033453,0.00029994,198749.65
90500,1.085429,0.00029994,198758.76
90600,1.076847,0.00029994,198766.38
90700,1.094391,0.00029994,198775.64
90800,1.088735,0.00029994,198784.17
90900,1.099595,0.00029994,198791.59
91000,1.101070,0.00029994,198794.53
91100,1.088323,0.00029994,198801.45
91200,1.081725,0.00029994,198804.79
91300,1.145947,0.00029994,198809.72
91400,1.107346,0.00029994,198818.71
91500,1.110736,0.00029994,198825.56
91600,1.028179,0.00029994,198831.95
91700,1.031069,0.00029994,198835.82
91800,1.103402,0.00029994,198839.80
91900,1.071765,0.00029994,198843.97
92000,1.067122,0.00029994,198844.15
92100,0.985041,0.00029994,198847.91
92200,1.014944,0.00029994,198848.52
92300,1.101833,0.00029994,198852.86
92400,1.078046,0.00029994,198859.43
92500,1.065577,0.00029994,198868.39
92600,1.160867,0.00029994,198874.23
92700,1.092921,0.00029994,198879.33
92800,1.068753,0.00029994,198883.20
92900,1.152168,0.00029994,198890.16
93000,1.099403,0.00029994,198895.58
93100,1.099231,0.00029994,198898.63
93200,1.060941,0.00029994,198904.03
93300,1.052839,0.00029994,198906.52
93400,1.071502,0.00029994,198910.09
93500,1.086350,0.00029994,198918.11
93600,1.115404,0.00029994,198926.84
93700,1.046111,0.00029994,198930.98
93800,1.087052,0.00029994,198924.22
93900,1.029088,0.00029994,198926.58
94000,1.049690,0.00029994,198930.51
94100,1.047366,0.00029994,198936.77
94200,1.085565,0.00029994,198942.17
94300,1.100048,0.00029994,198951.24
94400,1.127373,0.00029994,198957.00
94500,1.022302,0.00029994,198965.33
94600,1.015230,0.00029994,198974.68
94700,1.095595,0.00029994,198975.52
94800,1.097334,0.00029994,198981.94
94900,1.073442,0.00029994,198988.42
95000,1.064724,0.00029994,198997.07
95100,1.070448,0.00029994,199002.81
95200,1.066252,0.00029994,199008.30
95300,1.076853,0.00029994,199014.20
95400,1.038530,0.00029994,199021.03
95500,1.176632,0.00029994,199026.83
95600,0.999950,0.00029994,199030.00
95700,1.056608,0.00029993,199034.74
95800,1.097959,0.00029993,199035.85
95900,1.094413,0.00029993,199035.71
96000,1.103470,0.00029993,199036.44
96100,1.026325,0.00029993,199040.42
96200,1.128667,0.00029993,199043.68
96300,1.071827,0.00029993,199043.84
96400,1.131199,0.00029993,199046.75
96500,1.092186,0.00029993,199053.07
96600,1.112316,0.00029993,199059.11
96700,1.041957,0.00029993,199062.31
96800,1.039806,0.00029993,199068.85
96900,1.113650,0.00029993,199071.20
97000,1.092974,0.00029993,199076.50
97100,1.092314,0.00029993,199081.37
97200,1.066943,0.00029993,199084.82
97300,1.064347,0.00029993,199087.91
97400,1.087627,0.00029993,199088.79
97500,1.059337,0.00029993,199090.81
97600,0.954752,0.00029993,199095.86
97700,1.054503,0.00029993,199104.69
97800,1.004686,0.00029993,199110.55
97900,1.099175,0.00029993,199117.30
98000,1.043868,0.00029993,199121.49
98100,1.019658,0.00029993,199123.50
98200,1.039348,0.00029993,199126.31
98300,1.128199,0.00029993,199135.34
98400,1.156032,0.00029993,199137.52
98500,1.074511,0.00029993,199143.52
98600,1.114274,0.00029993,199146.42
98700,1.118948,0.00029993,199149.81
98800,1.052465,0.00029993,199154.13
98900,1.055165,0.00029993,199159.67
99000,1.119654,0.00029993,199163.08
99100,1.083615,0.00029993,199169.53
99200,1.047547,0.00029993,199175.11
99300,1.065442,0.00029993,199179.73
99400,1.048995,0.00029993,199183.56
99500,1.077156,0.00029993,199189.90
99600,1.117673,0.00029993,199194.50
99700,1.096079,0.00029993,199201.00
99800,1.096704,0.00029993,199204.93
99900,1.058782,0.00029993,199211.61
100000,1.106506,0.00029993,199216.30
100100,1.121859,0.00029993,197398.25
100200,1.113012,0.00029993,197401.46
100300,1.035495,0.00029993,197401.97
100400,1.137349,0.00029993,197403.65
100500,1.085674,0.00029993,197402.21
100600,1.052563,0.00029993,197404.62
100700,1.082862,0.00029993,197408.47
100800,1.099330,0.00029993,197413.89
100900,1.060210,0.00029993,197417.63
101000,1.061018,0.00029993,197423.53
101100,1.077773,0.00029993,197425.72
101200,0.988684,0.00029993,197428.99
101300,1.049782,0.00029993,197432.96
101400,1.062620,0.00029993,197437.37
101500,1.073249,0.00029993,197442.00
101600,1.130843,0.00029993,197445.54
101700,1.035711,0.00029993,197449.33
101800,1.088140,0.00029993,197454.69
101900,1.037467,0.00029993,197458.52
102000,1.111380,0.00029993,197466.10
102100,1.054867,0.00029993,197471.19
102200,1.073363,0.00029993,197476.04
102300,1.078958,0.00029993,197483.77
102400,1.089267,0.00029993,197492.65
102500,1.085137,0.00029993,197495.91
102600,1.040360,0.00029993,197502.24
102700,1.112621,0.00029992,197506.02
102800,1.079105,0.00029992,197510.25
102900,1.093952,0.00029992,197514.81
103000,1.110753,0.00029992,197519.77
103100,1.108597,0.00029992,197525.59
103200,1.093846,0.00029992,197531.35
103300,1.044774,0.00029992,197537.52
103400,1.123638,0.00029992,197541.83
103500,1.036747,0.00029992,197544.76
103600,1.066613,0.00029992,197550.43
103700,1.055567,0.00029992,197556.61
103800,1.082353,0.00029992,197558.55
103900,1.061293,0.00029992,197559.92
104000,1.004212,0.00029992,197563.85
104100,1.021285,0.00029992,197569.20
104200,1.096675,0.00029992,197574.08
104300,1.042414,0.00029992,197574.83
104400,1.052982,0.00029992,197575.71
104500,1.090350,0.00029992,197580.19
104600,1.073599,0.00029992,197583.46
104700,1.113473,0.00029992,197582.23
104800,1.108966,0.00029992,197584.31
104900,1.045417,0.00029992,197589.34
105000,1.106835,0.00029992,197595.90
105100,1.038006,0.00029992,197599.22
105200,1.026626,0.00029992,197598.98
105300,1.057389,0.00029992,197602.42
105400,1.044618,0.00029992,197604.83
105500,1.011447,0.00029992,197608.15
105600,1.021397,0.00029992,197612.33
105700,1.095897,0.00029992,197617.80
105800,1.082246,0.00029992,197618.22
105900,1.093860,0.00029992,197619.08
106000,1.052814,0.00029992,197619.15
106100,1.026072,0.00029992,197620.81
106200,1.000184,0.00029992,197625.26
106300,1.119625,0.00029992,197630.67
106400,1.077298,0.00029992,197635.60
106500,1.072032,0.00029992,197639.04
106600,1.072748,0.00029992,197641.95
106700,1.080884,0.00029992,197645.69
106800,1.044243,0.00029992,197649.97
106900,1.081089,0.00029992,197654.68
107000,1.034843,0.00029992,197657.02
107100,1.093823,0.00029992,197660.99
107200,1.069388,0.00029992,197667.77
107300,1.096890,0.00029992,197669.72
107400,1.066004,0.00029992,197671.21
107500,1.071685,0.00029992,197674.87
107600,1.073496,0.00029992,197679.43
107700,1.087719,0.00029992,197681.82
107800,0.979465,0.00029992,197686.48
107900,1.054934,0.00029992,197692.11
108000,1.102308,0.00029992,197696.91
108100,1.079940,0.00029992,197698.31
108200,1.017786,0.00029992,197697.45
108300,1.099654,0.00029992,197702.01
108400,1.104844,0.00029992,197707.29
108500,1.128216,0.00029992,197712.46
108600,1.074534,0.00029992,197715.27
108700,1.050724,0.00029992,197718.89
108800,1.133537,0.00029992,197723.94
108900,1.109063,0.00029992,197728.95
109000,1.083758,0.00029992,197732.72
109100,1.106606,0.00029992,197732.55
109200,1.093926,0.00029991,197732.53
109300,1.104847,0.00029991,197736.00
109400,1.068460,0.00029991,197732.16
109500,1.066093,0.00029991,197735.67
109600,1.075088,0.00029991,197743.43
109700,1.066565,0.00029991,197742.34
109800,1.015497,0.00029991,197745.51
109900,1.023384,0.00029991,197746.44
110000,1.098219,0.00029991,197745.29
110100,1.096672,0.00029991,197746.75
110200,1.140053,0.00029991,197750.88
110300,1.088444,0.00029991,197755.02
110400,1.130650,0.00029991,197756.93
110500,1.044286,0.00029991,197757.80
110600,1.061089,0.00029991,197762.92
110700,1.018095,0.00029991,197762.64
110800,1.059114,0.00029991,197765.33
110900,1.030113,0.00029991,197766.76
111000,1.058424,0.00029991,197765.32
111100,1.112247,0.00029991,197765.27
111200,1.087169,0.00029991,197767.11
111300,0.997049,0.00029991,197771.46
111400,1.039586,0.00029991,197777.55
111500,1.064137,0.00029991,197784.48
111600,1.057078,0.00029991,197788.06
111700,1.081067,0.00029991,197788.11
111800,1.126863,0.00029991,197788.41
111900,1.014599,0.00029991,197791.24
112000,1.040087,0.00029991,197790.18
112100,1.119384,0.00029991,197791.95
112200,1.056087,0.00029991,197796.16
112300,1.099322,0.00029991,197802.35
112400,1.105705,0.00029991,197806.05
112500,1.098807,0.00029991,197808.67
112600,1.041192,0.00029991,197814.04
112700,1.017902,0.00029991,197816.23
112800,1.019055,0.00029991,197816.81
112900,1.000116,0.00029991,197819.22
113000,1.087319,0.00029991,197826.47
113100,1.037962,0.00029991,197832.14
113200,1.019733,0.00029991,197837.68
113300,0.951874,0.00029991,197842.33
113400,1.058979,0.00029991,197846.48
113500,1.042274,0.00029991,197850.17
113600,1.054835,0.00029991,197853.16
113700,1.056434,0.00029991,197853.68
113800,1.095455,0.00029991,197856.64
113900,1.060171,0.00029991,197859.18
114000,1.058208,0.00029991,197863.74
114100,0.994550,0.00029991,197864.39
114200,1.084455,0.00029991,197866.86
114300,1.107701,0.00029991,197868.22
114400,1.000134,0.00029991,197872.21
114500,1.042153,0.00029991,197877.74
114600,1.051553,0.00029991,197881.93
114700,1.038635,0.00029991,197883.46
114800,1.064049,0.00029991,197888.62
114900,1.115474,0.00029991,197894.19
115000,1.114991,0.00029991,197894.01
115100,1.042833,0.00029991,197899.02
115200,1.032417,0.00029991,197902.52
115300,1.062320,0.00029990,197902.11
115400,1.110776,0.00029990,197905.29
115500,1.056440,0.00029990,197905.67
115600,1.069518,0.00029990,197905.82
115700,1.037003,0.00029990,197908.86
115800,1.106105,0.00029990,197909.68
115900,1.034758,0.00029990,197913.19
116000,1.087156,0.00029990,197915.12
116100,1.079626,0.00029990,197916.72
116200,1.078052,0.00029990,197918.97
116300,1.060881,0.00029990,197922.40
116400,1.053966,0.00029990,197926.95
116500,1.065789,0.00029990,197930.35
116600,1.105973,0.00029990,197935.82
116700,1.045277,0.00029990,197935.75
116800,1.037385,0.00029990,197934.76
116900,1.057359,0.00029990,197932.89
117000,1.066840,0.00029990,197937.14
117100,1.044355,0.00029990,197939.16
117200,1.064652,0.00029990,197940.61
117300,1.078151,0.00029990,197943.58
117400,1.086173,0.00029990,197944.20
117500,1.018736,0.00029990,197945.23
117600,1.061296,0.00029990,197946.90
117700,1.013606,0.00029990,197951.38
117800,1.051149,0.00029990,197955.57
117900,1.093793,0.00029990,197956.55
118000,1.078430,0.00029990,197956.05
118100,1.098613,0.00029990,197957.44
118200,1.050678,0.00029990,197959.62
118300,1.069747,0.00029990,197961.60
118400,1.011667,0.00029990,197964.56
118500,1.143752,0.00029990,197966.47
118600,1.054169,0.00029990,197966.66
118700,1.057386,0.00029990,197970.41
118800,1.029844,0.00029990,197973.43
118900,1.074947,0.00029990,197976.17
119000,0.989962,0.00029990,197978.18
119100,1.066271,0.00029990,197983.15
119200,1.053211,0.00029990,197982.89
119300,0.990957,0.00029990,197987.70
119400,1.063615,0.00029990,197992.47
119500,1.133979,0.00029990,197991.92
119600,1.055564,0.00029990,197995.77
119700,1.099931,0.00029990,197996.96
119800,1.058129,0.00029990,197997.32
119900,1.033996,0.00029990,198001.82
120000,1.028684,0.00029990,198004.27
120100,1.010465,0.00029990,198006.36
120200,1.072460,0.00029990,198009.74
120300,1.104160,0.00029990,198011.52
120400,1.075152,0.00029990,198012.64
120500,1.071299,0.00029990,198015.86
120600,1.110808,0.00029990,198018.05
120700,1.042947,0.00029990,198017.42
120800,1.118741,0.00029990,198018.33
120900,1.030974,0.00029990,198018.03
121000,1.051722,0.00029990,198021.03
121100,1.079082,0.00029989,198023.61
121200,1.041028,0.00029989,198025.05
121300,1.040113,0.00029989,198025.84
121400,1.032686,0.00029989,198026.74
121500,1.081934,0.00029989,198030.19
121600,1.027835,0.00029989,198034.52
121700,1.018017,0.00029989,198033.45
121800,1.038429,0.00029989,198037.07
121900,1.037776,0.00029989,198040.82
122000,1.161471,0.00029989,198043.98
122100,1.036022,0.00029989,198046.77
122200,1.029021,0.00029989,198051.76
122300,1.054635,0.00029989,198056.07
122400,1.043000,0.00029989,198059.77
122500,0.979256,0.00029989,198065.15
122600,1.004760,0.00029989,198067.80
122700,1.076139,0.00029989,198074.07
122800,1.072227,0.00029989,198073.39
122900,1.027496,0.00029989,198074.77
123000,1.106921,0.00029989,198076.11
123100,1.133720,0.00029989,198077.86
123200,1.082037,0.00029989,198078.06
123300,1.016720,0.00029989,198078.19
123400,1.014630,0.00029989,198078.23
123500,1.018404,0.00029989,198081.36
123600,1.059961,0.00029989,198085.20
123700,1.075821,0.00029989,198087.95
123800,1.088230,0.00029989,198090.72
123900,1.102494,0.00029989,198094.64
124000,1.035814,0.00029989,198097.56
124100,1.014817,0.00029989,198102.52
124200,1.064452,0.00029989,198101.99
124300,1.031726,0.00029989,198101.59
124400,1.090179,0.00029989,198103.68
124500,1.122385,0.00029989,198104.38
124600,1.089311,0.00029989,198104.95
